fpr,tpr
0.05128205128205128,0.06445115810674723
0.05128205128205128,0.06545820745216516
0.05128205128205128,0.06646525679758308
0.05128205128205128,0.06747230614300101
0.052307692307692305,0.06747230614300101
0.052307692307692305,0.06847935548841894
0.052307692307692305,0.06948640483383686
0.052307692307692305,0.07049345417925479
0.052307692307692305,0.07150050352467271
0.052307692307692305,0.07250755287009064
0.052307692307692305,0.07351460221550855
0.052307692307692305,0.07452165156092648
0.052307692307692305,0.0755287009063444
0.05333333333333334,0.0755287009063444
0.05435897435897436,0.0755287009063444
0.05435897435897436,0.07653575025176233
0.05435897435897436,0.07754279959718026
0.05435897435897436,0.07854984894259819
0.05435897435897436,0.07955689828801611
0.05435897435897436,0.08056394763343404
0.055384615384615386,0.08056394763343404
0.05641025641025641,0.08056394763343404
0.05641025641025641,0.08157099697885196
0.05641025641025641,0.08257804632426989
0.05641025641025641,0.08358509566968782
0.05641025641025641,0.08459214501510574
0.057435897435897436,0.08459214501510574
0.057435897435897436,0.08559919436052367
0.057435897435897436,0.0866062437059416
0.057435897435897436,0.08761329305135952
0.057435897435897436,0.08862034239677745
0.05846153846153846,0.08862034239677745
0.05846153846153846,0.08962739174219536
0.059487179487179485,0.08962739174219536
0.06051282051282051,0.08962739174219536
0.06153846153846154,0.08962739174219536
0.06153846153846154,0.09063444108761329
0.06256410256410257,0.09063444108761329
0.06256410256410257,0.09164149043303121
0.06358974358974359,0.09164149043303121
0.06358974358974359,0.09264853977844914
0.06358974358974359,0.09365558912386707
0.06358974358974359,0.094662638469285
0.06358974358974359,0.09566968781470292
0.06461538461538462,0.09566968781470292
0.06461538461538462,0.09667673716012085
0.06461538461538462,0.09768378650553877
0.06564102564102564,0.09768378650553877
0.06666666666666667,0.09768378650553877
0.06666666666666667,0.0986908358509567
0.06769230769230769,0.0986908358509567
0.06769230769230769,0.09969788519637462
0.06769230769230769,0.10070493454179255
0.06871794871794872,0.10070493454179255
0.06974358974358974,0.10070493454179255
0.06974358974358974,0.10171198388721048
0.07076923076923076,0.10171198388721048
0.07076923076923076,0.1027190332326284
0.07179487179487179,0.1027190332326284
0.07179487179487179,0.10372608257804633
0.07179487179487179,0.10473313192346426
0.07179487179487179,0.10574018126888217
0.07282051282051281,0.10574018126888217
0.07282051282051281,0.1067472306143001
0.07384615384615385,0.1067472306143001
0.07384615384615385,0.10775427995971802
0.07384615384615385,0.10876132930513595
0.07384615384615385,0.10976837865055387
0.07487179487179488,0.10976837865055387
0.07487179487179488,0.1107754279959718
0.07487179487179488,0.11178247734138973
0.0758974358974359,0.11178247734138973
0.07692307692307693,0.11178247734138973
0.07794871794871795,0.11178247734138973
0.07897435897435898,0.11178247734138973
0.07897435897435898,0.11278952668680765
0.07897435897435898,0.11379657603222558
0.07897435897435898,0.1148036253776435
0.07897435897435898,0.11581067472306143
0.07897435897435898,0.11681772406847936
0.07897435897435898,0.11782477341389729
0.07897435897435898,0.11883182275931521
0.07897435897435898,0.11983887210473314
0.07897435897435898,0.12084592145015106
0.07897435897435898,0.12185297079556898
0.07897435897435898,0.1228600201409869
0.08,0.1228600201409869
0.08,0.12386706948640483
0.08,0.12487411883182276
0.08102564102564103,0.12487411883182276
0.08205128205128205,0.12487411883182276
0.08205128205128205,0.12588116817724068
0.08307692307692308,0.12588116817724068
0.08307692307692308,0.1268882175226586
0.0841025641025641,0.1268882175226586
0.0841025641025641,0.12789526686807653
0.0841025641025641,0.12890231621349446
0.0841025641025641,0.1299093655589124
0.08512820512820513,0.1299093655589124
0.08615384615384615,0.1299093655589124
0.08615384615384615,0.1309164149043303
0.08615384615384615,0.13192346424974824
0.08717948717948718,0.13192346424974824
0.08717948717948718,0.13293051359516617
0.0882051282051282,0.13293051359516617
0.08923076923076922,0.13293051359516617
0.08923076923076922,0.1339375629405841
0.08923076923076922,0.13494461228600202
0.08923076923076922,0.13595166163141995
0.08923076923076922,0.13695871097683787
0.09025641025641026,0.13695871097683787
0.09025641025641026,0.1379657603222558
0.09025641025641026,0.13897280966767372
0.09025641025641026,0.13997985901309165
0.09025641025641026,0.14098690835850958
0.09128205128205129,0.14098690835850958
0.09128205128205129,0.1419939577039275
0.09128205128205129,0.14300100704934543
0.09230769230769231,0.14300100704934543
0.09333333333333334,0.14300100704934543
0.09333333333333334,0.14400805639476336
0.09333333333333334,0.14501510574018128
0.09333333333333334,0.14602215508559918
0.09435897435897436,0.14602215508559918
0.09435897435897436,0.1470292044310171
0.09435897435897436,0.14803625377643503
0.09435897435897436,0.14904330312185296
0.09435897435897436,0.1500503524672709
0.09435897435897436,0.1510574018126888
0.09538461538461539,0.1510574018126888
0.09538461538461539,0.15206445115810674
0.09538461538461539,0.15307150050352467
0.09538461538461539,0.1540785498489426
0.09538461538461539,0.15508559919436052
0.09641025641025641,0.15508559919436052
0.09641025641025641,0.15609264853977844
0.09743589743589744,0.15609264853977844
0.09743589743589744,0.15709969788519637
0.09846153846153846,0.15709969788519637
0.09948717948717949,0.15709969788519637
0.09948717948717949,0.1581067472306143
0.10051282051282051,0.1581067472306143
0.10153846153846154,0.1581067472306143
0.10256410256410256,0.1581067472306143
0.10256410256410256,0.15911379657603222
0.10358974358974359,0.15911379657603222
0.10461538461538461,0.15911379657603222
0.10564102564102563,0.15911379657603222
0.10666666666666667,0.15911379657603222
0.1076923076923077,0.15911379657603222
0.1076923076923077,0.16012084592145015
0.10871794871794872,0.16012084592145015
0.10974358974358975,0.16012084592145015
0.10974358974358975,0.16112789526686808
0.11076923076923077,0.16112789526686808
0.1117948717948718,0.16112789526686808
0.1117948717948718,0.162134944612286
0.11282051282051282,0.162134944612286
0.11384615384615385,0.162134944612286
0.11384615384615385,0.16314199395770393
0.11384615384615385,0.16414904330312186
0.11487179487179487,0.16414904330312186
0.11487179487179487,0.16515609264853978
0.11487179487179487,0.1661631419939577
0.11487179487179487,0.16717019133937563
0.1158974358974359,0.16717019133937563
0.11692307692307692,0.16717019133937563
0.11692307692307692,0.16817724068479356
0.11692307692307692,0.1691842900302115
0.11794871794871795,0.1691842900302115
0.11794871794871795,0.1701913393756294
0.11897435897435897,0.1701913393756294
0.11897435897435897,0.17119838872104734
0.11897435897435897,0.17220543806646527
0.12,0.17220543806646527
0.12,0.1732124874118832
0.12,0.17421953675730112
0.12102564102564102,0.17421953675730112
0.12102564102564102,0.17522658610271905
0.12205128205128205,0.17522658610271905
0.12307692307692308,0.17522658610271905
0.12307692307692308,0.17623363544813697
0.12410256410256411,0.17623363544813697
0.12410256410256411,0.1772406847935549
0.12512820512820513,0.1772406847935549
0.12512820512820513,0.1782477341389728
0.12615384615384614,0.1782477341389728
0.12615384615384614,0.17925478348439072
0.12615384615384614,0.18026183282980865
0.12717948717948718,0.18026183282980865
0.12717948717948718,0.18126888217522658
0.1282051282051282,0.18126888217522658
0.12923076923076923,0.18126888217522658
0.12923076923076923,0.1822759315206445
0.12923076923076923,0.18328298086606243
0.13025641025641024,0.18328298086606243
0.13025641025641024,0.18429003021148035
0.13128205128205128,0.18429003021148035
0.13230769230769232,0.18429003021148035
0.13333333333333333,0.18429003021148035
0.13333333333333333,0.18529707955689828
0.13333333333333333,0.1863041289023162
0.13435897435897437,0.1863041289023162
0.13435897435897437,0.18731117824773413
0.13435897435897437,0.18831822759315206
0.13538461538461538,0.18831822759315206
0.13538461538461538,0.18932527693857
0.13538461538461538,0.1903323262839879
0.13641025641025642,0.1903323262839879
0.13743589743589743,0.1903323262839879
0.13743589743589743,0.19133937562940584
0.13743589743589743,0.19234642497482377
0.13743589743589743,0.1933534743202417
0.13846153846153847,0.1933534743202417
0.13948717948717948,0.1933534743202417
0.14051282051282052,0.1933534743202417
0.14153846153846153,0.1933534743202417
0.14256410256410257,0.1933534743202417
0.14358974358974358,0.1933534743202417
0.14461538461538462,0.1933534743202417
0.14461538461538462,0.19436052366565962
0.14564102564102563,0.19436052366565962
0.14666666666666667,0.19436052366565962
0.1476923076923077,0.19436052366565962
0.1476923076923077,0.19536757301107754
0.1476923076923077,0.19637462235649547
0.14871794871794872,0.19637462235649547
0.14871794871794872,0.1973816717019134
0.14974358974358976,0.1973816717019134
0.15076923076923077,0.1973816717019134
0.15076923076923077,0.19838872104733132
0.15076923076923077,0.19939577039274925
0.1517948717948718,0.19939577039274925
0.1517948717948718,0.20040281973816718
0.15282051282051282,0.20040281973816718
0.15282051282051282,0.2014098690835851
0.15282051282051282,0.20241691842900303
0.15384615384615385,0.20241691842900303
0.15384615384615385,0.20342396777442096
0.15384615384615385,0.20443101711983888
0.15487179487179487,0.20443101711983888
0.1558974358974359,0.20443101711983888
0.1558974358974359,0.2054380664652568
0.15692307692307692,0.2054380664652568
0.15794871794871795,0.2054380664652568
0.15794871794871795,0.20644511581067473
0.15794871794871795,0.20745216515609266
0.15897435897435896,0.20745216515609266
0.16,0.20745216515609266
0.16102564102564101,0.20745216515609266
0.16102564102564101,0.2084592145015106
0.16205128205128205,0.2084592145015106
0.16205128205128205,0.2094662638469285
0.16307692307692306,0.2094662638469285
0.16307692307692306,0.2104733131923464
0.16307692307692306,0.21148036253776434
0.1641025641025641,0.21148036253776434
0.1641025641025641,0.21248741188318226
0.16512820512820514,0.21248741188318226
0.16512820512820514,0.2134944612286002
0.16615384615384615,0.2134944612286002
0.1671794871794872,0.2134944612286002
0.1671794871794872,0.21450151057401812
0.1682051282051282,0.21450151057401812
0.1682051282051282,0.21550855991943604
0.1682051282051282,0.21651560926485397
0.1682051282051282,0.2175226586102719
0.16923076923076924,0.2175226586102719
0.16923076923076924,0.21852970795568982
0.17025641025641025,0.21852970795568982
0.17025641025641025,0.21953675730110775
0.17025641025641025,0.22054380664652568
0.1712820512820513,0.22054380664652568
0.1712820512820513,0.2215508559919436
0.1723076923076923,0.2215508559919436
0.1723076923076923,0.22255790533736153
0.1723076923076923,0.22356495468277945
0.17333333333333334,0.22356495468277945
0.17333333333333334,0.22457200402819738
0.17435897435897435,0.22457200402819738
0.1753846153846154,0.22457200402819738
0.1753846153846154,0.2255790533736153
0.1764102564102564,0.2255790533736153
0.1764102564102564,0.22658610271903323
0.1764102564102564,0.22759315206445116
0.17743589743589744,0.22759315206445116
0.17743589743589744,0.22860020140986909
0.17743589743589744,0.229607250755287
0.17846153846153845,0.229607250755287
0.1794871794871795,0.229607250755287
0.18051282051282053,0.229607250755287
0.18153846153846154,0.229607250755287
0.18153846153846154,0.23061430010070494
0.18256410256410258,0.23061430010070494
0.18256410256410258,0.23162134944612287
0.1835897435897436,0.23162134944612287
0.18461538461538463,0.23162134944612287
0.18461538461538463,0.2326283987915408
0.18564102564102564,0.2326283987915408
0.18666666666666668,0.2326283987915408
0.18666666666666668,0.23363544813695872
0.18666666666666668,0.23464249748237664
0.18769230769230769,0.23464249748237664
0.18871794871794872,0.23464249748237664
0.18974358974358974,0.23464249748237664
0.18974358974358974,0.23564954682779457
0.18974358974358974,0.2366565961732125
0.18974358974358974,0.23766364551863042
0.19076923076923077,0.23766364551863042
0.19179487179487179,0.23766364551863042
0.19179487179487179,0.23867069486404835
0.19282051282051282,0.23867069486404835
0.19384615384615383,0.23867069486404835
0.19384615384615383,0.23967774420946628
0.19384615384615383,0.2406847935548842
0.19487179487179487,0.2406847935548842
0.19589743589743588,0.2406847935548842
0.19692307692307692,0.2406847935548842
0.19692307692307692,0.24169184290030213
0.19794871794871796,0.24169184290030213
0.19794871794871796,0.24269889224572003
0.19897435897435897,0.24269889224572003
0.19897435897435897,0.24370594159113795
0.19897435897435897,0.24471299093655588
0.2,0.24471299093655588
0.2,0.2457200402819738
0.2,0.24672708962739173
0.20102564102564102,0.24672708962739173
0.20102564102564102,0.24773413897280966
0.20102564102564102,0.24874118831822759
0.20102564102564102,0.2497482376636455
0.20102564102564102,0.25075528700906347
0.20102564102564102,0.25176233635448136
0.20102564102564102,0.2527693856998993
0.20102564102564102,0.2537764350453172
0.20205128205128206,0.2537764350453172
0.20307692307692307,0.2537764350453172
0.2041025641025641,0.2537764350453172
0.2041025641025641,0.25478348439073517
0.2041025641025641,0.25579053373615307
0.2041025641025641,0.256797583081571
0.20512820512820512,0.256797583081571
0.20512820512820512,0.2578046324269889
0.20615384615384616,0.2578046324269889
0.20615384615384616,0.2588116817724068
0.20717948717948717,0.2588116817724068
0.2082051282051282,0.2588116817724068
0.2082051282051282,0.2598187311178248
0.20923076923076922,0.2598187311178248
0.20923076923076922,0.2608257804632427
0.21025641025641026,0.2608257804632427
0.21128205128205127,0.2608257804632427
0.21128205128205127,0.2618328298086606
0.2123076923076923,0.2618328298086606
0.2123076923076923,0.2628398791540785
0.21333333333333335,0.2628398791540785
0.21333333333333335,0.2638469284994965
0.21333333333333335,0.2648539778449144
0.21333333333333335,0.26586102719033233
0.21333333333333335,0.26686807653575023
0.21435897435897436,0.26686807653575023
0.21435897435897436,0.2678751258811682
0.21435897435897436,0.2688821752265861
0.2153846153846154,0.2688821752265861
0.2153846153846154,0.26988922457200404
0.2164102564102564,0.26988922457200404
0.2164102564102564,0.27089627391742194
0.21743589743589745,0.27089627391742194
0.21846153846153846,0.27089627391742194
0.2194871794871795,0.27089627391742194
0.2205128205128205,0.27089627391742194
0.22153846153846155,0.27089627391742194
0.22153846153846155,0.2719033232628399
0.22256410256410256,0.2719033232628399
0.22256410256410256,0.2729103726082578
0.2235897435897436,0.2729103726082578
0.2246153846153846,0.2729103726082578
0.22564102564102564,0.2729103726082578
0.22564102564102564,0.27391742195367574
0.22564102564102564,0.27492447129909364
0.22564102564102564,0.2759315206445116
0.22564102564102564,0.2769385699899295
0.22564102564102564,0.27794561933534745
0.22666666666666666,0.27794561933534745
0.2276923076923077,0.27794561933534745
0.2287179487179487,0.27794561933534745
0.2287179487179487,0.27895266868076535
0.22974358974358974,0.27895266868076535
0.22974358974358974,0.2799597180261833
0.23076923076923078,0.2799597180261833
0.23076923076923078,0.2809667673716012
0.23076923076923078,0.28197381671701915
0.23076923076923078,0.28298086606243705
0.23076923076923078,0.283987915407855
0.23076923076923078,0.2849949647532729
0.2317948717948718,0.2849949647532729
0.23282051282051283,0.2849949647532729
0.23282051282051283,0.28600201409869086
0.23282051282051283,0.28700906344410876
0.23282051282051283,0.2880161127895267
0.23282051282051283,0.2890231621349446
0.23282051282051283,0.29003021148036257
0.23384615384615384,0.29003021148036257
0.23384615384615384,0.29103726082578046
0.23384615384615384,0.29204431017119836
0.23384615384615384,0.2930513595166163
0.23384615384615384,0.2940584088620342
0.23487179487179488,0.2940584088620342
0.2358974358974359,0.2940584088620342
0.23692307692307693,0.2940584088620342
0.23794871794871794,0.2940584088620342
0.23897435897435898,0.2940584088620342
0.23897435897435898,0.29506545820745217
0.23897435897435898,0.29607250755287007
0.23897435897435898,0.297079556898288
0.23897435897435898,0.2980866062437059
0.24,0.2980866062437059
0.24,0.2990936555891239
0.24,0.3001007049345418
0.24102564102564103,0.3001007049345418
0.24102564102564103,0.3011077542799597
0.24102564102564103,0.3021148036253776
0.24205128205128204,0.3021148036253776
0.24307692307692308,0.3021148036253776
0.2441025641025641,0.3021148036253776
0.2441025641025641,0.3031218529707956
0.2441025641025641,0.3041289023162135
0.2441025641025641,0.30513595166163143
0.2441025641025641,0.30614300100704933
0.24512820512820513,0.30614300100704933
0.24512820512820513,0.3071500503524673
0.24615384615384617,0.3071500503524673
0.24717948717948718,0.3071500503524673
0.24820512820512822,0.3071500503524673
0.24923076923076923,0.3071500503524673
0.24923076923076923,0.3081570996978852
0.25025641025641027,0.3081570996978852
0.2512820512820513,0.3081570996978852
0.2523076923076923,0.3081570996978852
0.2523076923076923,0.30916414904330314
0.2523076923076923,0.31017119838872104
0.2523076923076923,0.311178247734139
0.2523076923076923,0.3121852970795569
0.2523076923076923,0.31319234642497484
0.2523076923076923,0.31419939577039274
0.2523076923076923,0.3152064451158107
0.25333333333333335,0.3152064451158107
0.25435897435897437,0.3152064451158107
0.2553846153846154,0.3152064451158107
0.2553846153846154,0.3162134944612286
0.2553846153846154,0.31722054380664655
0.2553846153846154,0.31822759315206445
0.2564102564102564,0.31822759315206445
0.25743589743589745,0.31822759315206445
0.25846153846153846,0.31822759315206445
0.2594871794871795,0.31822759315206445
0.2605128205128205,0.31822759315206445
0.26153846153846155,0.31822759315206445
0.26256410256410256,0.31822759315206445
0.2635897435897436,0.31822759315206445
0.26461538461538464,0.31822759315206445
0.26564102564102565,0.31822759315206445
0.26564102564102565,0.3192346424974824
0.26666666666666666,0.3192346424974824
0.2676923076923077,0.3192346424974824
0.2676923076923077,0.3202416918429003
0.2676923076923077,0.32124874118831825
0.2676923076923077,0.32225579053373615
0.2676923076923077,0.32326283987915405
0.26871794871794874,0.32326283987915405
0.26871794871794874,0.324269889224572
0.26974358974358975,0.324269889224572
0.27076923076923076,0.324269889224572
0.2717948717948718,0.324269889224572
0.2717948717948718,0.3252769385699899
0.27282051282051284,0.3252769385699899
0.27384615384615385,0.3252769385699899
0.27487179487179486,0.3252769385699899
0.27487179487179486,0.32628398791540786
0.27487179487179486,0.32729103726082576
0.27589743589743587,0.32729103726082576
0.27692307692307694,0.32729103726082576
0.27692307692307694,0.3282980866062437
0.27692307692307694,0.3293051359516616
0.27692307692307694,0.33031218529707956
0.27794871794871795,0.33031218529707956
0.27794871794871795,0.33131923464249746
0.27897435897435896,0.33131923464249746
0.27897435897435896,0.3323262839879154
0.28,0.3323262839879154
0.28102564102564104,0.3323262839879154
0.28205128205128205,0.3323262839879154
0.28307692307692306,0.3323262839879154
0.2841025641025641,0.3323262839879154
0.28512820512820514,0.3323262839879154
0.28615384615384615,0.3323262839879154
0.28615384615384615,0.3333333333333333
0.28615384615384615,0.33434038267875127
0.28615384615384615,0.33534743202416917
0.28615384615384615,0.3363544813695871
0.28615384615384615,0.337361530715005
0.28615384615384615,0.338368580060423
0.28717948717948716,0.338368580060423
0.28717948717948716,0.3393756294058409
0.2882051282051282,0.3393756294058409
0.28923076923076924,0.3393756294058409
0.28923076923076924,0.3403826787512588
0.28923076923076924,0.3413897280966767
0.28923076923076924,0.3423967774420947
0.28923076923076924,0.3434038267875126
0.28923076923076924,0.34441087613293053
0.28923076923076924,0.34541792547834843
0.28923076923076924,0.3464249748237664
0.28923076923076924,0.3474320241691843
0.28923076923076924,0.34843907351460224
0.28923076923076924,0.34944612286002014
0.28923076923076924,0.3504531722054381
0.28923076923076924,0.351460221550856
0.29025641025641025,0.351460221550856
0.29025641025641025,0.35246727089627394
0.29025641025641025,0.35347432024169184
0.29025641025641025,0.3544813695871098
0.29128205128205126,0.3544813695871098
0.29128205128205126,0.3554884189325277
0.2923076923076923,0.3554884189325277
0.29333333333333333,0.3554884189325277
0.29435897435897435,0.3554884189325277
0.29435897435897435,0.3564954682779456
0.29435897435897435,0.35750251762336355
0.29435897435897435,0.35850956696878145
0.2953846153846154,0.35850956696878145
0.2953846153846154,0.3595166163141994
0.2953846153846154,0.3605236656596173
0.2953846153846154,0.36153071500503525
0.2964102564102564,0.36153071500503525
0.2964102564102564,0.36253776435045315
0.29743589743589743,0.36253776435045315
0.29743589743589743,0.3635448136958711
0.29743589743589743,0.364551863041289
0.29846153846153844,0.364551863041289
0.2994871794871795,0.364551863041289
0.2994871794871795,0.36555891238670696
0.3005128205128205,0.36555891238670696
0.30153846153846153,0.36555891238670696
0.30153846153846153,0.36656596173212486
0.30153846153846153,0.3675730110775428
0.30153846153846153,0.3685800604229607
0.30256410256410254,0.3685800604229607
0.3035897435897436,0.3685800604229607
0.3035897435897436,0.36958710976837866
0.3046153846153846,0.36958710976837866
0.30564102564102563,0.36958710976837866
0.30666666666666664,0.36958710976837866
0.3076923076923077,0.36958710976837866
0.3087179487179487,0.36958710976837866
0.3087179487179487,0.37059415911379656
0.30974358974358973,0.37059415911379656
0.30974358974358973,0.3716012084592145
0.30974358974358973,0.3726082578046324
0.31076923076923074,0.3726082578046324
0.3117948717948718,0.3726082578046324
0.3117948717948718,0.37361530715005037
0.3128205128205128,0.37361530715005037
0.3128205128205128,0.37462235649546827
0.3128205128205128,0.3756294058408862
0.3128205128205128,0.3766364551863041
0.3128205128205128,0.3776435045317221
0.31384615384615383,0.3776435045317221
0.31384615384615383,0.37865055387714
0.3148717948717949,0.37865055387714
0.3148717948717949,0.3796576032225579
0.3158974358974359,0.3796576032225579
0.3158974358974359,0.3806646525679758
0.3169230769230769,0.3806646525679758
0.31794871794871793,0.3806646525679758
0.31794871794871793,0.3816717019133938
0.318974358974359,0.3816717019133938
0.32,0.3816717019133938
0.32,0.3826787512588117
0.32,0.38368580060422963
0.321025641025641,0.38368580060422963
0.32205128205128203,0.38368580060422963
0.32205128205128203,0.38469284994964753
0.32205128205128203,0.3856998992950655
0.3230769230769231,0.3856998992950655
0.3241025641025641,0.3856998992950655
0.3251282051282051,0.3856998992950655
0.3251282051282051,0.3867069486404834
0.3251282051282051,0.3877139979859013
0.3261538461538461,0.3877139979859013
0.3271794871794872,0.3877139979859013
0.3271794871794872,0.38872104733131924
0.3282051282051282,0.38872104733131924
0.3292307692307692,0.38872104733131924
0.3302564102564103,0.38872104733131924
0.3302564102564103,0.38972809667673713
0.3302564102564103,0.3907351460221551
0.3312820512820513,0.3907351460221551
0.3323076923076923,0.3907351460221551
0.3333333333333333,0.3907351460221551
0.3333333333333333,0.391742195367573
0.3343589743589744,0.391742195367573
0.3343589743589744,0.39274924471299094
0.3343589743589744,0.39375629405840884
0.3343589743589744,0.3947633434038268
0.3343589743589744,0.3957703927492447
0.3353846153846154,0.3957703927492447
0.3364102564102564,0.3957703927492447
0.3364102564102564,0.39677744209466265
0.3364102564102564,0.39778449144008055
0.3364102564102564,0.3987915407854985
0.3374358974358974,0.3987915407854985
0.3374358974358974,0.3997985901309164
0.3374358974358974,0.40080563947633435
0.3374358974358974,0.40181268882175225
0.3374358974358974,0.4028197381671702
0.3384615384615385,0.4028197381671702
0.3394871794871795,0.4028197381671702
0.3405128205128205,0.4028197381671702
0.3405128205128205,0.4038267875125881
0.3405128205128205,0.40483383685800606
0.3405128205128205,0.40584088620342396
0.3405128205128205,0.4068479355488419
0.3405128205128205,0.4078549848942598
0.3415384615384615,0.4078549848942598
0.3415384615384615,0.40886203423967776
0.3415384615384615,0.40986908358509566
0.3415384615384615,0.4108761329305136
0.3425641025641026,0.4108761329305136
0.3425641025641026,0.4118831822759315
0.3435897435897436,0.4118831822759315
0.3435897435897436,0.41289023162134947
0.3435897435897436,0.41389728096676737
0.3446153846153846,0.41389728096676737
0.3446153846153846,0.4149043303121853
0.34564102564102567,0.4149043303121853
0.3466666666666667,0.4149043303121853
0.3476923076923077,0.4149043303121853
0.3476923076923077,0.4159113796576032
0.3476923076923077,0.4169184290030212
0.3476923076923077,0.4179254783484391
0.3476923076923077,0.418932527693857
0.3487179487179487,0.418932527693857
0.34974358974358977,0.418932527693857
0.34974358974358977,0.4199395770392749
0.34974358974358977,0.4209466263846928
0.3507692307692308,0.4209466263846928
0.3517948717948718,0.4209466263846928
0.3528205128205128,0.4209466263846928
0.35384615384615387,0.4209466263846928
0.3548717948717949,0.4209466263846928
0.3548717948717949,0.4219536757301108
0.3548717948717949,0.4229607250755287
0.3558974358974359,0.4229607250755287
0.3558974358974359,0.42396777442094663
0.3558974358974359,0.42497482376636453
0.3569230769230769,0.42497482376636453
0.35794871794871796,0.42497482376636453
0.358974358974359,0.42497482376636453
0.358974358974359,0.4259818731117825
0.36,0.4259818731117825
0.36102564102564105,0.4259818731117825
0.36102564102564105,0.4269889224572004
0.36205128205128206,0.4269889224572004
0.36205128205128206,0.42799597180261834
0.3630769230769231,0.42799597180261834
0.3630769230769231,0.42900302114803623
0.3641025641025641,0.42900302114803623
0.36512820512820515,0.42900302114803623
0.36615384615384616,0.42900302114803623
0.36615384615384616,0.4300100704934542
